src_node,dest_node,nodesList,distance,linksList,numHops
12,16,"[12, 1, 11, 2, 17, 16]",33.0,"[10, 9, 15, 16, 67]",5
12,16,"[12, 13, 0, 2, 17, 16]",58.33,"[60, 2, 0, 16, 67]",5
12,16,"[12, 142, 144, 143, 13, 0, 16]",61.0,"[62, 207, 208, 63, 2, 5]",6
12,16,"[12, 33, 37, 11, 2, 17, 16]",64.0,"[61, 102, 57, 15, 16, 67]",6
12,17,"[12, 1, 11, 2, 17]",29.0,"[10, 9, 15, 16]",4
12,17,"[12, 13, 0, 16, 17]",34.0,"[60, 2, 5, 67]",4
12,17,"[12, 13, 0, 2, 17]",54.33,"[60, 2, 0, 16]",4
12,17,"[12, 33, 37, 11, 2, 17]",60.0,"[61, 102, 57, 15, 16]",5
12,17,"[12, 142, 144, 143, 13, 0, 16, 17]",65.0,"[62, 207, 208, 63, 2, 5, 67]",7
12,18,"[12, 1, 31, 35, 18]",31.0,"[10, 12, 98, 71]",4
12,18,"[12, 13, 0, 14, 3, 18]",46.0,"[60, 2, 3, 19, 20]",5
12,18,"[12, 13, 0, 3, 18]",46.1,"[60, 2, 1, 20]",4
12,18,"[12, 1, 31, 28, 29, 23, 35, 18]",47.0,"[10, 12, 92, 91, 82, 83, 71]",7
12,18,"[12, 1, 3, 18]",51.14,"[10, 7, 20]",3
12,19,"[12, 1, 31, 28, 19]",13.0,"[10, 12, 92, 73]",4
12,19,"[12, 1, 31, 35, 23, 29, 28, 19]",37.0,"[10, 12, 98, 83, 82, 91, 73]",7
12,19,"[12, 1, 31, 138, 137, 136, 19]",39.0,"[10, 12, 99, 204, 203, 75]",6
12,19,"[12, 1, 21, 36, 38, 152, 30, 19]",44.0,"[10, 11, 78, 106, 117, 96, 74]",7
12,19,"[12, 1, 21, 36, 38, 30, 19]",46.0,"[10, 11, 78, 106, 95, 74]",6
12,20,"[12, 13, 0, 15, 105, 103, 104, 20]",47.0,"[60, 2, 4, 66, 179, 178, 77]",7
12,20,"[12, 13, 0, 15, 20]",52.0,"[60, 2, 4, 65]",4
12,20,"[12, 1, 11, 2, 17, 22, 20]",71.0,"[10, 9, 15, 16, 69, 76]",6
12,20,"[12, 13, 0, 16, 17, 22, 20]",76.0,"[60, 2, 5, 67, 69, 76]",6
12,20,"[12, 142, 144, 143, 13, 0, 15, 105, 103, 104, 20]",78.0,"[62, 207, 208, 63, 2, 4, 66, 179, 178, 77]",10
12,21,"[12, 1, 21]",12.0,"[10, 11]",2
12,21,"[12, 1, 31, 28, 19, 30, 152, 38, 36, 21]",45.0,"[10, 12, 92, 73, 74, 96, 117, 106, 78]",9
12,21,"[12, 1, 31, 35, 131, 132, 130, 21]",47.0,"[10, 12, 98, 105, 200, 199, 79]",7
12,21,"[12, 1, 31, 28, 19, 30, 38, 36, 21]",47.0,"[10, 12, 92, 73, 74, 95, 106, 78]",8
12,21,"[12, 33, 37, 11, 1, 21]",53.0,"[61, 102, 57, 9, 11]",5
12,22,"[12, 1, 11, 2, 17, 22]",57.0,"[10, 9, 15, 16, 69]",5
12,22,"[12, 13, 0, 15, 105, 103, 104, 20, 22]",61.0,"[60, 2, 4, 66, 179, 178, 77, 76]",8
12,22,"[12, 13, 0, 16, 17, 22]",62.0,"[60, 2, 5, 67, 69]",5
12,22,"[12, 13, 0, 15, 20, 22]",66.0,"[60, 2, 4, 65, 76]",5
12,22,"[12, 13, 0, 16, 108, 106, 107, 22]",75.0,"[60, 2, 5, 68, 181, 180, 80]",7
12,23,"[12, 1, 31, 35, 23]",19.0,"[10, 12, 98, 83]",4
12,23,"[12, 1, 31, 28, 29, 23]",27.0,"[10, 12, 92, 91, 82]",5
12,23,"[12, 1, 21, 130, 132, 131, 35, 23]",48.0,"[10, 11, 79, 199, 200, 105, 83]",7
12,23,"[12, 1, 31, 28, 19, 30, 8, 27, 23]",55.0,"[10, 12, 92, 73, 74, 44, 43, 81]",8
12,23,"[12, 1, 31, 138, 137, 136, 19, 28, 29, 23]",57.0,"[10, 12, 99, 204, 203, 75, 73, 91, 82]",9
12,24,"[12, 1, 31, 28, 19, 30, 8, 124, 24]",33.0,"[10, 12, 92, 73, 74, 44, 45, 86]",8
12,24,"[12, 1, 31, 28, 19, 30, 8, 24]",35.0,"[10, 12, 92, 73, 74, 44, 42]",7
12,24,"[12, 1, 31, 28, 19, 30, 8, 125, 124, 24]",40.0,"[10, 12, 92, 73, 74, 44, 46, 195, 86]",9
12,24,"[12, 1, 31, 28, 19, 30, 8, 125, 126, 24]",45.0,"[10, 12, 92, 73, 74, 44, 46, 196, 87]",9
12,24,"[12, 1, 31, 28, 19, 30, 8, 124, 125, 126, 24]",54.0,"[10, 12, 92, 73, 74, 44, 45, 195, 196, 87]",10
12,25,"[12, 1, 31, 28, 19, 30, 8, 124, 24, 25]",43.0,"[10, 12, 92, 73, 74, 44, 45, 86, 85]",9
12,25,"[12, 1, 31, 28, 19, 30, 8, 24, 25]",45.0,"[10, 12, 92, 73, 74, 44, 42, 85]",8
12,25,"[12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25]",50.0,"[10, 12, 92, 73, 74, 44, 46, 195, 86, 85]",10
12,25,"[12, 1, 31, 28, 19, 30, 8, 125, 126, 24, 25]",55.0,"[10, 12, 92, 73, 74, 44, 46, 196, 87, 85]",10
12,25,"[12, 1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25]",64.0,"[10, 12, 92, 73, 74, 44, 45, 195, 196, 87, 85]",11
12,26,"[12, 1, 11, 128, 129, 127, 26]",40.0,"[10, 9, 58, 198, 197, 89]",6
12,26,"[12, 1, 11, 129, 127, 26]",41.0,"[10, 9, 59, 197, 89]",5
12,26,"[12, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26]",57.959999999999994,"[10, 12, 92, 73, 74, 44, 45, 86, 25, 26]",10
12,26,"[12, 1, 31, 28, 19, 30, 8, 24, 4, 26]",59.95999999999999,"[10, 12, 92, 73, 74, 44, 42, 25, 26]",9
12,26,"[12, 1, 11, 2, 4, 26]",64.17,"[10, 9, 15, 14, 26]",5
12,27,"[12, 1, 31, 28, 19, 30, 8, 27]",35.0,"[10, 12, 92, 73, 74, 44, 43]",7
12,27,"[12, 1, 140, 141, 139, 27]",38.0,"[10, 13, 206, 205, 90]",5
12,27,"[12, 1, 31, 35, 23, 27]",39.0,"[10, 12, 98, 83, 81]",5
12,27,"[12, 1, 31, 28, 29, 23, 27]",47.0,"[10, 12, 92, 91, 82, 81]",6
12,27,"[12, 1, 31, 35, 23, 29, 28, 19, 30, 8, 27]",59.0,"[10, 12, 98, 83, 82, 91, 73, 74, 44, 43]",10
12,28,"[12, 1, 31, 28]",11.0,"[10, 12, 92]",3
12,28,"[12, 1, 31, 35, 23, 29, 28]",35.0,"[10, 12, 98, 83, 82, 91]",6
12,28,"[12, 1, 31, 138, 137, 136, 19, 28]",41.0,"[10, 12, 99, 204, 203, 75, 73]",7
12,28,"[12, 1, 21, 36, 38, 152, 30, 19, 28]",46.0,"[10, 11, 78, 106, 117, 96, 74, 73]",8
12,28,"[12, 1, 21, 36, 38, 30, 19, 28]",48.0,"[10, 11, 78, 106, 95, 74, 73]",7
12,29,"[12, 1, 31, 28, 29]",17.0,"[10, 12, 92, 91]",4
12,29,"[12, 1, 31, 35, 23, 29]",29.0,"[10, 12, 98, 83, 82]",5
12,29,"[12, 1, 31, 138, 137, 136, 19, 28, 29]",47.0,"[10, 12, 99, 204, 203, 75, 73, 91]",8
12,29,"[12, 1, 31, 28, 135, 133, 134, 29]",50.0,"[10, 12, 92, 93, 202, 201, 94]",7
12,29,"[12, 1, 21, 36, 38, 152, 30, 19, 28, 29]",52.0,"[10, 11, 78, 106, 117, 96, 74, 73, 91]",9
12,30,"[12, 1, 31, 28, 19, 30]",15.0,"[10, 12, 92, 73, 74]",5
12,30,"[12, 1, 31, 35, 23, 29, 28, 19, 30]",39.0,"[10, 12, 98, 83, 82, 91, 73, 74]",8
12,30,"[12, 1, 31, 138, 137, 136, 19, 30]",41.0,"[10, 12, 99, 204, 203, 75, 74]",7
12,30,"[12, 1, 21, 36, 38, 152, 30]",42.0,"[10, 11, 78, 106, 117, 96]",6
12,30,"[12, 1, 21, 36, 38, 30]",44.0,"[10, 11, 78, 106, 95]",5
12,31,"[12, 1, 31]",8.0,"[10, 12]",2
12,31,"[12, 1, 21, 36, 38, 152, 30, 19, 28, 31]",49.0,"[10, 11, 78, 106, 117, 96, 74, 73, 92]",9
12,31,"[12, 33, 37, 11, 1, 31]",49.0,"[61, 102, 57, 9, 12]",5
12,31,"[12, 1, 21, 130, 132, 131, 35, 31]",51.0,"[10, 11, 79, 199, 200, 105, 98]",7
12,31,"[12, 1, 21, 36, 38, 30, 19, 28, 31]",51.0,"[10, 11, 78, 106, 95, 74, 73, 92]",8
12,32,"[12, 1, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34, 32]",111.0,"[10, 12, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104, 100]",14
12,32,"[12, 1, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34, 32]",113.0,"[10, 12, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104, 100]",13
12,32,"[12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34, 32]",118.0,"[10, 12, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104, 100]",15
12,32,"[12, 1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34, 32]",123.0,"[10, 12, 92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104, 100]",15
12,32,"[12, 1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10, 32]",127.0,"[10, 9, 58, 198, 197, 89, 40, 41, 190, 189, 55, 54]",12
12,33,"[12, 33]",22.0,[61],1
12,33,"[12, 1, 11, 37, 33]",29.0,"[10, 9, 57, 102]",4
12,33,"[12, 1, 11, 37, 145, 146, 33]",55.0,"[10, 9, 57, 112, 209, 103]",6
12,33,"[12, 1, 11, 37, 145, 149, 146, 33]",66.0,"[10, 9, 57, 112, 212, 213, 103]",7
12,33,"[12, 1, 11, 37, 147, 145, 146, 33]",66.0,"[10, 9, 57, 113, 210, 209, 103]",7
12,34,"[12, 1, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34]",78.0,"[10, 12, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104]",13
12,34,"[12, 1, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34]",80.0,"[10, 12, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104]",12
12,34,"[12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34]",85.0,"[10, 12, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104]",14
12,34,"[12, 1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34]",90.0,"[10, 12, 92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104]",14
12,34,"[12, 1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 119, 118, 120, 34]",99.0,"[10, 12, 92, 73, 74, 44, 45, 195, 196, 87, 85, 88, 191, 192, 104]",15
12,35,"[12, 1, 31, 35]",15.0,"[10, 12, 98]",3
12,35,"[12, 1, 31, 28, 29, 23, 35]",31.0,"[10, 12, 92, 91, 82, 83]",6
12,35,"[12, 1, 21, 130, 132, 131, 35]",44.0,"[10, 11, 79, 199, 200, 105]",6
12,35,"[12, 1, 21, 36, 38, 152, 30, 19, 28, 31, 35]",56.0,"[10, 11, 78, 106, 117, 96, 74, 73, 92, 98]",10
12,35,"[12, 33, 37, 11, 1, 31, 35]",56.0,"[61, 102, 57, 9, 12, 98]",6
12,36,"[12, 1, 21, 36]",21.0,"[10, 11, 78]",3
12,36,"[12, 1, 31, 28, 19, 30, 152, 38, 36]",36.0,"[10, 12, 92, 73, 74, 96, 117, 106]",8
12,36,"[12, 1, 31, 28, 19, 30, 38, 36]",38.0,"[10, 12, 92, 73, 74, 95, 106]",7
12,36,"[12, 1, 31, 28, 19, 30, 152, 150, 151, 38, 36]",53.0,"[10, 12, 92, 73, 74, 96, 216, 215, 116, 106]",10
12,36,"[12, 1, 31, 35, 131, 132, 130, 21, 36]",56.0,"[10, 12, 98, 105, 200, 199, 79, 78]",8
12,37,"[12, 1, 11, 37]",23.0,"[10, 9, 57]",3
12,37,"[12, 33, 37]",28.0,"[61, 102]",2
12,37,"[12, 33, 146, 145, 37]",54.0,"[61, 103, 209, 112]",4
12,37,"[12, 33, 146, 145, 147, 37]",65.0,"[61, 103, 209, 210, 113]",5
12,37,"[12, 33, 146, 149, 145, 37]",65.0,"[61, 103, 213, 212, 112]",5
12,38,"[12, 1, 31, 28, 19, 30, 152, 38]",26.0,"[10, 12, 92, 73, 74, 96, 117]",7
12,38,"[12, 1, 31, 28, 19, 30, 38]",28.0,"[10, 12, 92, 73, 74, 95]",6
12,38,"[12, 1, 21, 36, 38]",31.0,"[10, 11, 78, 106]",4
12,38,"[12, 1, 31, 28, 19, 30, 152, 150, 151, 38]",43.0,"[10, 12, 92, 73, 74, 96, 216, 215, 116]",9
12,38,"[12, 1, 31, 28, 19, 30, 153, 152, 38]",46.0,"[10, 12, 92, 73, 74, 97, 217, 117]",8
13,0,"[13, 0]",5.0,[2],1
13,0,"[13, 12, 1, 11, 2, 17, 16, 0]",58.0,"[60, 10, 9, 15, 16, 67, 5]",7
13,0,"[13, 12, 1, 11, 2, 0]",58.33,"[60, 10, 9, 15, 0]",5
13,0,"[13, 12, 1, 31, 35, 18, 3, 14, 0]",72.0,"[60, 10, 12, 98, 71, 20, 19, 3]",8
13,0,"[13, 12, 1, 31, 35, 18, 3, 0]",72.1,"[60, 10, 12, 98, 71, 20, 1]",7
13,1,"[13, 12, 1]",10.0,"[60, 10]",2
13,1,"[13, 143, 144, 142, 12, 1]",41.0,"[63, 208, 207, 62, 10]",5
13,1,"[13, 12, 33, 37, 11, 1]",51.0,"[60, 61, 102, 57, 9]",5
13,1,"[13, 0, 16, 17, 2, 11, 1]",53.0,"[2, 5, 67, 16, 15, 9]",6
13,1,"[13, 0, 2, 11, 1]",53.33,"[2, 0, 15, 9]",4
13,2,"[13, 12, 1, 11, 2]",24.0,"[60, 10, 9, 15]",4
13,2,"[13, 0, 16, 17, 2]",39.0,"[2, 5, 67, 16]",4
13,2,"[13, 0, 2]",39.33,"[2, 0]",2
13,2,"[13, 143, 144, 142, 12, 1, 11, 2]",55.0,"[63, 208, 207, 62, 10, 9, 15]",7
13,2,"[13, 12, 33, 37, 11, 2]",55.0,"[60, 61, 102, 57, 15]",5
13,3,"[13, 0, 14, 3]",31.0,"[2, 3, 19]",3
13,3,"[13, 0, 3]",31.1,"[2, 1]",2
13,3,"[13, 12, 1, 31, 35, 18, 3]",46.0,"[60, 10, 12, 98, 71, 20]",6
13,3,"[13, 12, 1, 3]",46.14,"[60, 10, 7]",3
13,3,"[13, 0, 14, 95, 100, 3]",51.0,"[2, 3, 64, 172, 22]",5
13,4,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 4]",47.12,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 25]",10
13,4,"[13, 12, 1, 31, 28, 19, 30, 8, 24, 4]",49.12,"[60, 10, 12, 92, 73, 74, 44, 42, 25]",9
13,4,"[13, 12, 1, 11, 2, 4]",53.33,"[60, 10, 9, 15, 14]",5
13,4,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 4]",54.12,"[60, 10, 12, 92, 73, 74, 44, 46, 195, 86, 25]",11
13,4,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 126, 24, 4]",59.12,"[60, 10, 12, 92, 73, 74, 44, 46, 196, 87, 25]",11
13,5,"[13, 12, 1, 31, 35, 23, 5]",30.31,"[60, 10, 12, 98, 83, 29]",6
13,5,"[13, 12, 1, 31, 28, 29, 23, 5]",38.31,"[60, 10, 12, 92, 91, 82, 29]",7
13,5,"[13, 12, 1, 21, 130, 132, 131, 35, 23, 5]",59.31,"[60, 10, 11, 79, 199, 200, 105, 83, 29]",9
13,5,"[13, 143, 144, 142, 12, 1, 31, 35, 23, 5]",61.31,"[63, 208, 207, 62, 10, 12, 98, 83, 29]",9
13,5,"[13, 12, 1, 31, 28, 19, 30, 8, 27, 23, 5]",66.31,"[60, 10, 12, 92, 73, 74, 44, 43, 81, 29]",10
13,6,"[13, 12, 1, 11, 128, 129, 127, 26, 7, 6]",78.0,"[60, 10, 9, 58, 198, 197, 89, 40, 35]",9
13,6,"[13, 12, 1, 11, 129, 127, 26, 7, 6]",79.0,"[60, 10, 9, 59, 197, 89, 40, 35]",8
13,6,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 6]",95.96,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 25, 26, 40, 35]",13
13,6,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 25, 9, 6]",97.0,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 85, 47, 36]",12
13,6,"[13, 12, 1, 31, 28, 19, 30, 8, 24, 4, 26, 7, 6]",97.95999999999998,"[60, 10, 12, 92, 73, 74, 44, 42, 25, 26, 40, 35]",12
13,7,"[13, 12, 1, 11, 128, 129, 127, 26, 7]",58.0,"[60, 10, 9, 58, 198, 197, 89, 40]",8
13,7,"[13, 12, 1, 11, 129, 127, 26, 7]",59.0,"[60, 10, 9, 59, 197, 89, 40]",7
13,7,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7]",75.96,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 25, 26, 40]",12
13,7,"[13, 12, 1, 31, 28, 19, 30, 8, 24, 4, 26, 7]",77.95999999999998,"[60, 10, 12, 92, 73, 74, 44, 42, 25, 26, 40]",11
13,7,"[13, 12, 1, 11, 2, 4, 26, 7]",82.17,"[60, 10, 9, 15, 14, 26, 40]",7
13,8,"[13, 12, 1, 31, 28, 19, 30, 8]",29.0,"[60, 10, 12, 92, 73, 74, 44]",7
13,8,"[13, 12, 1, 31, 35, 23, 29, 28, 19, 30, 8]",53.0,"[60, 10, 12, 98, 83, 82, 91, 73, 74, 44]",10
13,8,"[13, 12, 1, 140, 141, 139, 27, 8]",54.0,"[60, 10, 13, 206, 205, 90, 43]",7
13,8,"[13, 12, 1, 31, 35, 23, 27, 8]",55.0,"[60, 10, 12, 98, 83, 81, 43]",7
13,8,"[13, 12, 1, 31, 138, 137, 136, 19, 30, 8]",55.0,"[60, 10, 12, 99, 204, 203, 75, 74, 44]",9
13,9,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 25, 9]",72.0,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 85, 47]",11
13,9,"[13, 12, 1, 31, 28, 19, 30, 8, 24, 25, 9]",74.0,"[60, 10, 12, 92, 73, 74, 44, 42, 85, 47]",10
13,9,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 9]",79.0,"[60, 10, 12, 92, 73, 74, 44, 46, 195, 86, 85, 47]",12
13,9,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 9]",84.0,"[60, 10, 12, 92, 73, 74, 44, 46, 196, 87, 85, 47]",12
13,9,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 9]",93.0,"[60, 10, 12, 92, 73, 74, 44, 45, 195, 196, 87, 85, 47]",13
13,10,"[13, 12, 1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10]",97.0,"[60, 10, 9, 58, 198, 197, 89, 40, 41, 190, 189, 55]",12
13,10,"[13, 12, 1, 11, 129, 127, 26, 7, 116, 117, 115, 10]",98.0,"[60, 10, 9, 59, 197, 89, 40, 41, 190, 189, 55]",11
13,10,"[13, 12, 1, 11, 128, 129, 127, 26, 7, 6, 10]",101.0,"[60, 10, 9, 58, 198, 197, 89, 40, 35, 37]",10
13,10,"[13, 12, 1, 11, 129, 127, 26, 7, 6, 10]",102.0,"[60, 10, 9, 59, 197, 89, 40, 35, 37]",9
13,10,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 116, 117, 115, 10]",114.96,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 25, 26, 40, 41, 190, 189, 55]",16
13,11,"[13, 12, 1, 11]",15.0,"[60, 10, 9]",3
13,11,"[13, 12, 33, 37, 11]",46.0,"[60, 61, 102, 57]",4
13,11,"[13, 143, 144, 142, 12, 1, 11]",46.0,"[63, 208, 207, 62, 10, 9]",6
13,11,"[13, 0, 16, 17, 2, 11]",48.0,"[2, 5, 67, 16, 15]",5
13,11,"[13, 0, 2, 11]",48.33,"[2, 0, 15]",3
13,12,"[13, 12]",5.0,[60],1
13,12,"[13, 143, 144, 142, 12]",36.0,"[63, 208, 207, 62]",4
13,12,"[13, 0, 16, 17, 2, 11, 1, 12]",58.0,"[2, 5, 67, 16, 15, 9, 10]",7
13,12,"[13, 0, 2, 11, 1, 12]",58.33,"[2, 0, 15, 9, 10]",5
13,12,"[13, 0, 14, 3, 18, 35, 31, 1, 12]",72.0,"[2, 3, 19, 20, 71, 98, 12, 10]",8
13,14,"[13, 0, 14]",15.0,"[2, 3]",2
13,14,"[13, 0, 3, 14]",47.1,"[2, 1, 19]",3
13,14,"[13, 12, 1, 31, 35, 18, 3, 14]",62.0,"[60, 10, 12, 98, 71, 20, 19]",7
13,14,"[13, 12, 1, 3, 14]",62.14,"[60, 10, 7, 19]",4
13,14,"[13, 0, 3, 100, 95, 14]",67.1,"[2, 1, 22, 172, 64]",5
13,15,"[13, 0, 15]",16.0,"[2, 4]",2
13,15,"[13, 12, 1, 11, 2, 17, 16, 0, 15]",69.0,"[60, 10, 9, 15, 16, 67, 5, 4]",8
13,15,"[13, 12, 1, 11, 2, 0, 15]",69.33,"[60, 10, 9, 15, 0, 4]",6
13,15,"[13, 12, 1, 31, 35, 18, 3, 14, 0, 15]",83.0,"[60, 10, 12, 98, 71, 20, 19, 3, 4]",9
13,15,"[13, 12, 1, 31, 35, 18, 3, 0, 15]",83.1,"[60, 10, 12, 98, 71, 20, 1, 4]",8
13,16,"[13, 0, 16]",25.0,"[2, 5]",2
13,16,"[13, 12, 1, 11, 2, 17, 16]",38.0,"[60, 10, 9, 15, 16, 67]",6
13,16,"[13, 0, 2, 17, 16]",53.33,"[2, 0, 16, 67]",4
13,16,"[13, 12, 33, 37, 11, 2, 17, 16]",69.0,"[60, 61, 102, 57, 15, 16, 67]",7
13,16,"[13, 143, 144, 142, 12, 1, 11, 2, 17, 16]",69.0,"[63, 208, 207, 62, 10, 9, 15, 16, 67]",9
13,17,"[13, 0, 16, 17]",29.0,"[2, 5, 67]",3
13,17,"[13, 12, 1, 11, 2, 17]",34.0,"[60, 10, 9, 15, 16]",5
13,17,"[13, 0, 2, 17]",49.33,"[2, 0, 16]",3
13,17,"[13, 143, 144, 142, 12, 1, 11, 2, 17]",65.0,"[63, 208, 207, 62, 10, 9, 15, 16]",8
13,17,"[13, 12, 33, 37, 11, 2, 17]",65.0,"[60, 61, 102, 57, 15, 16]",6
13,18,"[13, 12, 1, 31, 35, 18]",36.0,"[60, 10, 12, 98, 71]",5
13,18,"[13, 0, 14, 3, 18]",41.0,"[2, 3, 19, 20]",4
13,18,"[13, 0, 3, 18]",41.1,"[2, 1, 20]",3
13,18,"[13, 12, 1, 31, 28, 29, 23, 35, 18]",52.0,"[60, 10, 12, 92, 91, 82, 83, 71]",8
13,18,"[13, 12, 1, 3, 18]",56.14,"[60, 10, 7, 20]",4
13,19,"[13, 12, 1, 31, 28, 19]",18.0,"[60, 10, 12, 92, 73]",5
13,19,"[13, 12, 1, 31, 35, 23, 29, 28, 19]",42.0,"[60, 10, 12, 98, 83, 82, 91, 73]",8
13,19,"[13, 12, 1, 31, 138, 137, 136, 19]",44.0,"[60, 10, 12, 99, 204, 203, 75]",7
13,19,"[13, 12, 1, 21, 36, 38, 152, 30, 19]",49.0,"[60, 10, 11, 78, 106, 117, 96, 74]",8
13,19,"[13, 143, 144, 142, 12, 1, 31, 28, 19]",49.0,"[63, 208, 207, 62, 10, 12, 92, 73]",8
13,20,"[13, 0, 15, 105, 103, 104, 20]",42.0,"[2, 4, 66, 179, 178, 77]",6
13,20,"[13, 0, 15, 20]",47.0,"[2, 4, 65]",3
13,20,"[13, 0, 16, 17, 22, 20]",71.0,"[2, 5, 67, 69, 76]",5
13,20,"[13, 12, 1, 11, 2, 17, 22, 20]",76.0,"[60, 10, 9, 15, 16, 69, 76]",7
13,20,"[13, 0, 16, 108, 106, 107, 22, 20]",84.0,"[2, 5, 68, 181, 180, 80, 76]",7
13,21,"[13, 12, 1, 21]",17.0,"[60, 10, 11]",3
13,21,"[13, 143, 144, 142, 12, 1, 21]",48.0,"[63, 208, 207, 62, 10, 11]",6
13,21,"[13, 12, 1, 31, 28, 19, 30, 152, 38, 36, 21]",50.0,"[60, 10, 12, 92, 73, 74, 96, 117, 106, 78]",10
13,21,"[13, 12, 1, 31, 28, 19, 30, 38, 36, 21]",52.0,"[60, 10, 12, 92, 73, 74, 95, 106, 78]",9
13,21,"[13, 12, 1, 31, 35, 131, 132, 130, 21]",52.0,"[60, 10, 12, 98, 105, 200, 199, 79]",8
13,22,"[13, 0, 15, 105, 103, 104, 20, 22]",56.0,"[2, 4, 66, 179, 178, 77, 76]",7
13,22,"[13, 0, 16, 17, 22]",57.0,"[2, 5, 67, 69]",4
13,22,"[13, 0, 15, 20, 22]",61.0,"[2, 4, 65, 76]",4
13,22,"[13, 12, 1, 11, 2, 17, 22]",62.0,"[60, 10, 9, 15, 16, 69]",6
13,22,"[13, 0, 16, 108, 106, 107, 22]",70.0,"[2, 5, 68, 181, 180, 80]",6
13,23,"[13, 12, 1, 31, 35, 23]",24.0,"[60, 10, 12, 98, 83]",5
13,23,"[13, 12, 1, 31, 28, 29, 23]",32.0,"[60, 10, 12, 92, 91, 82]",6
13,23,"[13, 12, 1, 21, 130, 132, 131, 35, 23]",53.0,"[60, 10, 11, 79, 199, 200, 105, 83]",8
13,23,"[13, 143, 144, 142, 12, 1, 31, 35, 23]",55.0,"[63, 208, 207, 62, 10, 12, 98, 83]",8
13,23,"[13, 12, 1, 31, 28, 19, 30, 8, 27, 23]",60.0,"[60, 10, 12, 92, 73, 74, 44, 43, 81]",9
13,24,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24]",38.0,"[60, 10, 12, 92, 73, 74, 44, 45, 86]",9
13,24,"[13, 12, 1, 31, 28, 19, 30, 8, 24]",40.0,"[60, 10, 12, 92, 73, 74, 44, 42]",8
13,24,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 124, 24]",45.0,"[60, 10, 12, 92, 73, 74, 44, 46, 195, 86]",10
13,24,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 126, 24]",50.0,"[60, 10, 12, 92, 73, 74, 44, 46, 196, 87]",10
13,24,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 125, 126, 24]",59.0,"[60, 10, 12, 92, 73, 74, 44, 45, 195, 196, 87]",11
13,25,"[13, 12, 1, 31, 28, 19, 30, 8, 124, 24, 25]",48.0,"[60, 10, 12, 92, 73, 74, 44, 45, 86, 85]",10
13,25,"[13, 12, 1, 31, 28, 19, 30, 8, 24, 25]",50.0,"[60, 10, 12, 92, 73, 74, 44, 42, 85]",9
13,25,"[13, 12, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25]",55.0,"[60, 10, 12, 92, 73, 74, 44, 46, 195, 86, 85]",11
